company_nmls_id,license_number,license_class,ofr_status,initial_approval_on,status_effective_on,source_clock,source_dataset,source_record_id,source_observed_on,firm_name,prim_address1,prim_address2,prim_city,prim_county,prim_state,prim_zip,phone,servicer_flag,raw_metadata
2072468,MLD2146,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2146,2026-08-28,AHNEE MORTGAGE INC.,1560 SAWGRASS CORPORATE PARKWA,,SUNRISE,BROWARD,FL,33323,,,
2072468,MLD2472,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2472,2026-08-28,AHNEE MORTGAGE INC.,1560 SAWGRASS CORPORATE PARKWA,,SUNRISE,BROWARD,FL,33323,(954) 880-5155,,
1651788,MLD1557,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1557,2026-08-28,AHP SERVICING LLC,"440 S. LA SALLE ST., SUITE 111",SUITE 606,CHICAGO,COOK,IL,60605,3123865679,Yes,
2731572,MLD2739,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2739,2026-08-28,AJY HOLDINGS LLC,2800 LIVERNOIS ROAD,"BLDG E, SUITE 560",TROY,OAKLAND,MI,48083,2483783786,,
271603,MLD1711,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1711,2026-08-28,ALAMEDA MORTGAGE CORPORATION,925 YGNACIO VALLEY RD,STE 203,WALNUT CREEK,CONTRA COSTA,CA,94596,9254900635,,
271603,MLD1989,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1989,2026-08-28,ALAMEDA MORTGAGE CORPORATION,925 YGNACIO VALLEY RD,STE 203,WALNUT CREEK,CONTRA COSTA,CA,94596,,Yes,
40508,MLD1299,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1299,2026-08-28,ALCOVA MORTGAGE LLC,308 MARKET ST. SE,SUITE 204,ROANOKE,ROANOKE CITY,VA,24011,5409040706,,
40508,MLD1566,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1566,2026-08-28,ALCOVA MORTGAGE LLC,308 MARKET ST. SE,SUITE 204,ROANOKE,ROANOKE CITY,VA,24011,5409040706,Yes,
1977917,MLD2109,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2109,2026-08-28,ALG MORTGAGE INC.,15260 VENTURA BLVD,STE 1200,SHERMAN OAKS,LOS ANGELES,CA,91403,8184594254,,
210950,MLD677,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD677,2026-08-28,ALKAN MORTGAGE CORPORATION,1331 S INTERNATIONAL PARKWAY,SUITE 2251,LAKE MARY,SEMINOLE,FL,32746,4073672965,Yes,
13499,MLD499,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD499,2026-08-28,ALL AMERICAN HOME MORTGAGE CORP.,333 EARLE OVINGTON BLVD,SUITE 102A,UNIONDALE,PUTNAM,NY,11553-4810,516-747-6600,,
1379613,MLD1591,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1591,2026-08-28,ALL COAST LENDING INC.,2500 S POWER RD,STE 223 UNIT 7,MESA,MARICOPA,AZ,85209,,,
176724,MLD953,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD953,2026-08-28,"ALL CREDIT CONSIDERED MORTGAGE, INC.","932 HUNGERFORD DRIVE, BLDG 6",,ROCKVILLE,MONTGOMERY,MD,20850,2403140399,Yes,
102179,MLD1512,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1512,2026-08-28,"ALL HOME LENDING, INC.","10 PLAZA SQUARE, 2ND FLOOR",SUITE 155,ORANGE,ORANGE,CA,92866,7146701555,,
264230,MLD235,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD235,2026-08-28,ALL HOMES CORP.,380 PARK PLACE BOULEVARD,SUITE 200,CLEARWATER,PINELLAS,FL,33759,727-726-8868,,
1720658,MLD1620,MLD,Revoked,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1620,2026-08-28,"ALL IN ONE LENDERS, LLC",6780 SW 80 ST,,"MIAMI, FL",,FL,33143,3052811862,,
372622,MLD526,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD526,2026-08-28,"ALL IN ONE MORTGAGE LENDERS, LLC",3251 PONCE DE LEON BLVD,SUITE 201,CORAL GABLES,DADE,FL,33134,3057606000,,
13999,MLD837,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD837,2026-08-28,"ALL REVERSE MORTGAGE, INC.",2019 W. CHAPMAN AVE,SUITE 102,ORANGE,ORANGE,CA,92868,714-663-9606,,
14210,MLD895,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD895,2026-08-28,"ALL WESTERN MORTGAGE, INC.","8345 W. SUNSET ROAD, #200",,LAS VEGAS,CLARK,NV,89113,702-369-0905,,
2894,MLD1444,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1444,2026-08-28,ALLANACH/MORTGAGE GROUP CORPORATION,76 NORTHEASTERN BLVD,UNIT 25A,NASHUA,,NH,03062,6038833600,,
1780626,MLD1669,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1669,2026-08-28,"ALLEGIANT LENDING, LLC",163 SW MIDTOWN PL SUITE 105,,LAKE CITY,COLUMBIA,FL,32025,8007692372,Yes,
142084,MLD1219,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1219,2026-08-28,"ALLIANCE FINANCIAL RESOURCES, LLC","5410 EAST HIGH STREET, SUITE #",,PHOENIX,MARICOPA,AZ,85054,6028676000,,
1029,MLD399,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD399,2026-08-28,ALLIED FINANCIAL LLC,10 ROUTE 4 WEST,,RIVER EDGE,BERGEN,NJ,07661,201-928-2700,,
1067,MLD247,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD247,2026-08-28,"ALLIED MORTGAGE GROUP, INC.",225 CITY AVENUE,SUITE 102,BALA CYNWYD,MONTGOMERY,PA,19004,610-660-4783,,
1771087,MLD2476,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2476,2026-08-28,"ALLPOINTS MORTGAGE, LLC",38 SECURITY DRIVE,,AVON,,CT,06001,2035093958,,
2268,MLD127,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD127,2026-08-28,ALLQUEST HOME MORTGAGE CORPORATION,6110 PINEMONT DR.,SUITE 220,HOUSTON,HARRIS,TX,77092,281-633-0570,Yes,
119894,MLD426,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD426,2026-08-28,"ALLSTATE FINANCIAL SERVICES, INC.",ONE FORESTWOOD DRIVE,,PITTSBURGH,ALLEGHENY,PA,15237,412-721-3821,,
149709,MLD188,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD188,2026-08-28,ALLSTATE FUNDING CORPORATION,4021 WEST WATERS AVENUE,,TAMPA,HILLSBOROUGH,FL,33614,8133873800,Yes,
93265,MLD1700,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1700,2026-08-28,ALPHA MORTGAGE CORPORATION,1320 AIRLIE ROAD,,WILMINGTON,NEW HANOVER,NC,28403,9102026733,,
56905,MLD602,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD602,2026-08-28,"ALPINE MORTGAGE SERVICES, LLC",210 SUMMIT AVENUE,SUITE A3,MONTVALE,BERGEN,NJ,07645,201-488-8809,,
2427649,MLD2403,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2403,2026-08-28,"ALTALOANS, LLC",20200 W DIXIE HWY,SUITE 1104-B,AVENTURA,,FL,33180,3055250825,Yes,
1955555,MLD2503,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2503,2026-08-28,ALTITUDE FINANCIAL CORPORATION,4031 E SUNRISE DRIVE,,TUCSON,PIMA,AZ,85718,5205001010,,
2394431,MLD2331,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2331,2026-08-28,ALTO CAPITAL HOLDINGS LLC,1031 N MIAMI BEACH BLVD,SUITE 504,NORTH MIAMI BEACH,,FL,33162,3053367332,,
1622235,MLD1578,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1578,2026-08-28,ALTRA MORTGAGE CAPITAL LLC,3420 BRISTOL STREET,STE. 600,COSTA MESA,ORANGE,CA,92626,4243203116,,
888979,MLD2341,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2341,2026-08-28,"ALV ENTERPRISES, INC.",11550 S 700 E,STE 100,DRAPER,SALT LAKE,UT,84020,8012064343,,
1887227,MLD2070,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2070,2026-08-28,ALVELA MORTGAGE GROUP,61 E SPRING VALLEY AVE,,MAYWOOD,BERGEN,NJ,07607,(201) 895-1750,,
1567623,MLD2164,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2164,2026-08-28,"AMBASSADOR FINANCIAL SERVICES, INC",301 W ATLANTIC AVE,SUITE O-3,DELRAY BEACH,PALM BEACH,FL,33444,5615717600,,
68531,MLD354,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD354,2026-08-28,"AMBASSADOR FUNDING, LLC",210 SUMMIT AVENUE,SUITE A-15B,MONTVALE,BERGEN,NJ,07645,845-352-0722,,
1419388,MLD1308,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1308,2026-08-28,AMBROSIANA LLC,8301 NW 197TH ST,SUITE #1706,MIAMI,DADE,FL,33015,3054812233,Yes,
1616160,MLD1478,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1478,2026-08-28,"AMC MORTGAGE INVESTMENTS, LLC",20103 CHEETAH LANE,,ESTERO,LEE,FL,33928,2396932400,,
129122,MLD1353,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1353,2026-08-28,"AMCAP MORTGAGE, LTD.",9999 BELLAIRE BLVD.,STE. 700,HOUSTON,HARRIS,TX,77036,7135860500,Yes,
53941,MLD356,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD356,2026-08-28,AMEQUITY MORTGAGE CORPORATION,2301 W MEADOWVIEW RD,SUITE 121,GREENSBORO,GUILFORD,NC,27407,336-790-9870,,
325885,MLD597,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD597,2026-08-28,AMERIBEST MORTGAGE LLC,1413 S. PATRICK DRIVE #6,,SATELLITE BEACH,BREVARD,FL,32937,3217777277,,
1436365,MLD1507,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1507,2026-08-28,AMERICA MORTGAGE CORPORATION,7071 W COMMERCIAL BLVD,SUITE 2F,TAMARAC,BROWARD,FL,33319,9549605225,,
1780221,MLD2005,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2005,2026-08-28,"AMERICA ONE MORTGAGE, LLC",15 EAST HIGH STREET,SUITE G,GLASSBORO,GLOUCESTER,NJ,08028,(856) 282-1310,,
298229,MLD1017,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1017,2026-08-28,"AMERICA'S MONEY SOURCE, INC",2306 CURRY FORD RD,,ORLANDO,ORANGE,FL,32806-2424,4078987559,,
214882,MLD688,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD688,2026-08-28,"AMERICA'S MORTGAGE LENDER, L.L.C.",ONE DEWOLF RD,STE 209,OLD TAPPAN,,NJ,07675,2017680090,,
2156,MLD257,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD257,2026-08-28,"AMERICAHOMEKEY, INC.",3838 OAK LAWN AVENUE,SUITE 1050,DALLAS,DALLAS,TX,75219,214-257-1144,,
217378,MLD360,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD360,2026-08-28,"AMERICAN BANCSHARES MORTGAGE, LLC",5590 W 20 AVE,STE 400,HIALEAH,DADE,FL,33016,(305) -81-7-2160,Yes,
1899,MLD182,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD182,2026-08-28,"AMERICAN EQUITY MORTGAGE, INC.",11933 WESTLINE INDUSTRIAL DRIV,,ST. LOUIS,ST. LOUIS,MO,63146,314-439-2138,,
2756,MLD1126,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1126,2026-08-28,AMERICAN FEDERAL MORTGAGE CORPORATION,360 ROUTE 24,SUITE B,CHESTER,MORRIS,NJ,07930,9739270400,,
179785,MLD1797,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1797,2026-08-28,AMERICAN FIDELITY MORTGAGE SERVICES INC.,1776 S. NAPERVILLE ROAD,"BUILDING B, SUITE 101B",WHEATON,DUPAGE,IL,60189,6306811010,,
3280,MLD331,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD331,2026-08-28,AMERICAN FINANCE HOUSE LARIBA,"15141 EAST WHITTIER BLVD., SUI",,WHITTIER,LOS ANGELES,CA,90603,5623726774,Yes,
237341,MLD891,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD891,2026-08-28,"AMERICAN FINANCIAL NETWORK, INC.",10 POINTE DRIVE SUITE 330,,BREA,ORANGE,CA,92821,9096063905,Yes,
2826,MLD62,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD62,2026-08-28,"AMERICAN FINANCIAL RESOURCES, LLC",8 CAMPUS DRIVE,SUITE 401,PARSIPPANY,MORRIS,NJ,07054,9735853221,Yes,
182334,MLD1044,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1044,2026-08-28,AMERICAN FINANCING CORPORATION,3151 SOUTH VAUGHN WAY,SUITE 100,AURORA,ARAPAHOE,CO,80014,7209281931,Yes,
2362008,MLD2598,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2598,2026-08-28,AMERICAN FIRST FUNDING LLC,3290 W. BIG BEAVER RD.,SUITE 500,TROY,OAKLAND,MI,48084,(248) 940-7700,,
368580,MLD450,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD450,2026-08-28,AMERICAN FIRST LENDING CORPORATION,"7100 HAYVENHURST AVENUE, UNIT",STE. 220,VAN NUYS,LOS ANGELES,CA,91406,360-602-0100,,
277676,MLD186,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD186,2026-08-28,"AMERICAN HERITAGE CAPITAL, LP",4100 SPRING VALLEY RD STE 770,,DALLAS,DALLAS,TX,75244,888-612-4800,,
93735,MLD94,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD94,2026-08-28,"AMERICAN HERITAGE LENDING, LLC",65 ENTERPRISE,,ALISO VIEJO,,CA,92656,9493307010,,
317221,MLD45,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD45,2026-08-28,"AMERICAN HOME FUNDING, INC.",5150 BELFORT ROAD,BUILDING 200 SUITE 201,JACKSONVILLE,DUVAL,FL,32256,9043326808,,
71983,MLD906,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD906,2026-08-28,"AMERICAN HOME LENDING USA, LLC",240 S. BUCHANAN ST,,EDWARDSVILLE,MADISON,IL,62025,618-659-8500,,
393369,MLD579,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD579,2026-08-28,AMERICAN HOME LOAN MORTGAGE CORPORATION,3050 E COMMERCIAL BLVD,,FT LAUDERDALE,BROWARD,FL,33308,9547715533,,
1812447,MLD2219,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2219,2026-08-28,AMERICAN HOME MORTGAGE GROUP LLC,408 S CENTRAL AVE,,FLAGLER BEACH,FLAGLER,FL,32136,3864390515,,
165860,MLD471,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD471,2026-08-28,"AMERICAN HOME MORTGAGE, INC.",6085 LAKE FORREST DRIVE,SUITE 300-B,ATLANTA,FULTON,GA,30328,404-256-1024,,
34976,MLD1121,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1121,2026-08-28,AMERICAN HOUSING CAPITAL LLC,"8133 LEESBURG PIKE,",SUITE 450,VIENNA,FAIRFAX,VA,22182,7039645440,,
2031064,MLD1946,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1946,2026-08-28,AMERICAN INDEPENDENT MORTGAGE LLC,9 S PRIMROSE RIDGE PLACE,STE 608,PAGOSA SPRINGS,ARCHULETA,CO,81147,7723414441,,
2890,MLD650,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD650,2026-08-28,"AMERICAN INTERNET MORTGAGE, INC.",4121 CAMINO DEL RIO SOUTH,,SAN DIEGO,SAN DIEGO,CA,92108,619-814-8207,Yes,
1423387,MLD1305,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1305,2026-08-28,"AMERICAN LENDING CENTER FOR ECONOMIC & EMPLOYMENT DEVELOPMENT, L","901 S STATE ROAD 7, SUITE 317",,HOLLYWOOD,,FL,33023,9548068989,Yes,
1940705,MLD1849,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1849,2026-08-28,AMERICAN LENDING SERVICES INC.,101 CENTURY 21 DR.,STE 109B,JACKSONVILLE,DUVAL,FL,32216,3527456601,,
237732,MLD1193,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1193,2026-08-28,"AMERICAN LENDING, INC.",2900 BRISTOL STREET BUILDING H,SUITE 202,COSTA MESA,ORANGE,CA,92626,9493421234,,
1462,MLD2045,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2045,2026-08-28,"AMERICAN LIBERTY MORTGAGE, INCORPORATED",1932 W 33RD AVE,,DENVER,DENVER,CO,80211,,Yes,
1462,MLD831,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD831,2026-08-28,"AMERICAN LIBERTY MORTGAGE, INCORPORATED",1932 W 33RD AVE,,DENVER,DENVER,CO,80211,3034583778,,
142066,MLD679,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD679,2026-08-28,AMERICAN MIDWEST MORTGAGE CORPORATION,13902 N DALE MABRY HWY,STE 289,TAMPA,HILLSBOROUGH,FL,33618,440-884-5000,,
142066,MLD813,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD813,2026-08-28,AMERICAN MIDWEST MORTGAGE CORPORATION,13902 N DALE MABRY HWY,STE 289,TAMPA,HILLSBOROUGH,FL,33618,4408845000,,
107643,MLD1639,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1639,2026-08-28,"AMERICAN MILLENIUM COMPANY, L.L.C.",154 SOUTH LIVINGSTON AVENUE,SUITE 102,LIVINGSTON,ESSEX,NJ,07039,9737408866,Yes,
1889799,MLD1846,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1846,2026-08-28,AMERICAN MORTGAGE COMPANY LLC,22127 WOODSET WAY,,BOCA RATON,PALM BEACH,FL,33428,9545593211,,
226715,MLD516,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD516,2026-08-28,AMERICAN MORTGAGE CORPORATION,9520 LACKLAND ROAD,,SAINT LOUIS,SAINT LOUIS,MO,63114,3144230351,,
8246,MLD1080,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1080,2026-08-28,AMERICAN MORTGAGE SERVICE COMPANY,11503 SPRINGFIELD PIKE SECOND,,CINCINNATI,HAMILTON,OH,45246,5136748900,,
2045519,MLD2069,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2069,2026-08-28,AMERICAN NATION MORTGAGE LLC,104 BROADWAY,SUITE 3D,DENVILLE,MORRIS,NJ,07834,9739374265,,
13392,MLD394,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD394,2026-08-28,"AMERICAN NATIONWIDE MORTGAGE COMPANY, INC.",3820 NORTHDALE BLVD,SUITE 300,TAMPA,HILLSBOROUGH,FL,33624,8139641268,,
338923,MLD1161,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1161,2026-08-28,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,700 EAST GATE DRIVE,SUITE 400,MOUNT LAUREL,BURLINGTON,NJ,08054,,Yes,
338923,MLD252,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD252,2026-08-28,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,700 EAST GATE DRIVE,SUITE 400,MOUNT LAUREL,BURLINGTON,NJ,08054,(856) -25-2-1519,,
1850,MLD2690,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2690,2026-08-28,AMERICAN PACIFIC MORTGAGE CORPORATION,3000 LAVA RIDGE COURT #200,,ROSEVILLE,PLACER,CA,95661,,Yes,
1850,MLD651,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD651,2026-08-28,AMERICAN PACIFIC MORTGAGE CORPORATION,3000 LAVA RIDGE COURT #200,,ROSEVILLE,PLACER,CA,95661,(916) -96-0-1285,,
175656,MLD836,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD836,2026-08-28,AMERICAN PORTFOLIO MORTGAGE CORPORATION,2401 PLUM GROVE ROAD,SUITE 202,ROLLING MEADOWS,COOK,IL,60067,3146271704,,
71394,MLD594,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD594,2026-08-28,AMERICAN PREFERRED LENDING,2180 GARNET AVE. SUITE 3EF,,SAN DIEGO,SAN DIEGO,CA,92109,8587682693,,
446214,MLD1141,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1141,2026-08-28,AMERICAN REAL ESTATE CAPITAL COMPANY LLC,2 ALHAMBRA PLAZA SUITE 1250,,CORAL GABLES,DADE,FL,33134,,,
446214,MLD778,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD778,2026-08-28,AMERICAN REAL ESTATE CAPITAL COMPANY LLC,2 ALHAMBRA PLAZA SUITE 1250,,CORAL GABLES,DADE,FL,33134,305-447-6835,Yes,
40561,MLD1150,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1150,2026-08-28,AMERICAN SECURITY MORTGAGE CORP,150 PROVIDENCE ROAD,3RD FLOOR,CHARLOTTE,MECKLENBURG,NC,28207,7043667110,,
230144,MLD2506,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2506,2026-08-28,"AMERICANLOAN.COM, INC.",4725 MERCURY STREET SUITE 200,,SAN DIEGO,SAN DIEGO,CA,92111,8583660893,,
166964,MLD336,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD336,2026-08-28,"AMERICAS MORTGAGE PROFESSIONALS, LLC",500 E BROWARD BLVD,SUITE 1125,FORT LAUDERDALE,BROWARD,FL,33394,954-332-6565,,
2036,MLD721,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD721,2026-08-28,AMERICASH,660 E. JEFFERSON ST.,,TALLAHASSEE,LEON,FL,32301,8008994766,Yes,
3033,MLD326,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD326,2026-08-28,"AMERICOR MORTGAGE, INC.",255 E. BROWN STREET,SUITE 300,BIRMINGHAM,OAKLAND,MI,48009,248-816-7242,,
110139,MLD411,MLD,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD411,2026-08-28,AMERIFIRST FINANCIAL CORPORATION,950 TRADE CENTRE WAY,SUITE 400,KALAMAZOO,KALAMAZOO,MI,49002,269-324-4240,Yes,
145368,MLD1330,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1330,2026-08-28,"AMERIFIRST FINANCIAL, INC.",575 W. CHANDLER BOULEVARD,"SUITE 225, UNIT 236",CHANDLER,MARICOPA,AZ,85225,8772761974,Yes,
2918,MLD1225,MLD,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD1225,2026-08-28,"AMERIFIRST HOME IMPROVEMENT FINANCE, LLC",4055 S. 96TH STREET,,OMAHA,,NE,68127,,Yes,
347051,MLD2548,MLD,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MLD|MLD2548,2026-08-28,"AMERIFUND HOME LOANS, INC.",2655 FIRST STREET,SUITE 250,SIMI VALLEY,,CA,93065,,,
