company_nmls_id,legal_name,source_families,source_record_keys
2178576,"FAMILY HOME LOANS, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4562|FL|NMLS|MBR|MBR4562
2178836,VALIANT MORTGAGE GROUP LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4459
2178946,DEFI MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4419
2179146,NORTHEASTERN REALTY LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4512|FL|NMLS|MBR|MBR4512
2179191,XPERT HOME LENDING INC.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2250|FL|NMLS|MLD|MLD2250
217921,"EXPERT MORTGAGE ASSOCIATES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7958|FL|NMLS|MBR|MBR7958
217957,"U.S. FINANCIAL, LTD.",monthly_mbr,FL|MONTHLY|MBR|MBR6489
2179695,"DYNAGEN LENDING, LLC",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2650|FL|MONTHLY|MBR|MBR6365|FL|NMLS|MLD|MLD2650
2180491,FLORIDA WHOLESALE MORTGAGE LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2801|FL|MONTHLY|MBR|MBR4559|FL|NMLS|MLD|MLD2801
21808,"COMPASS MORTGAGE, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1893|FL|MONTHLY|MLD|MLD308
2181549,LOAN HOUSE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR6939
2181568,"LOANPAL MORTGAGE, LLC.",monthly_mbr,FL|MONTHLY|MBR|MBR5554
2181582,EMAPTA LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6347|FL|NMLS|MBR|MBR6347
218197,FLORIDA CHOICE MORTGAGE CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR341|FL|NMLS|MBR|MBR341
2182,"AMERICAN FIRST FINANCIAL SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR960
2183043,"DMT REAL ESTATE FUNDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4606
2183454,FUSION MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR5528
2183544,DEFENDER MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR6559
2184,"EMBRACE HOME LOANS, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD755|FL|NMLS|MLS|MLD755
2184331,WANGH FINANCIAL SERVICES LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4874|FL|NMLS|MBR|MBR4874
2184348,"PREMIER POINT MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7974|FL|NMLS|MBR|MBR7974
2184355,HOME LENDING NETWORK LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4483
2184565,OAKVIEW MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4444|FL|MONTHLY|MBR|MBR5207|FL|NMLS|MBR|MBR5207
218464,ALLIANCE CAPITAL CORP,monthly_mbr,FL|MONTHLY|MBR|MBR1264
2184938,SOUTHEND FINANCIAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4539|FL|NMLS|MBR|MBR4539
2184988,"M&M PROCESSING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4511|FL|NMLS|MBR|MBR4511
2185174,PATRICK MICHAELS GROUP LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5125
2185181,"VIEW MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4639|FL|NMLS|MBR|MBR4639
2185186,"AGENCY SALES, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4520|FL|MONTHLY|MBR|MBR7104
2185421,"ZARRO MORTGAGE GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4506|FL|NMLS|MBR|MBR4506
2185425,GLOBAL POINT FINANCIAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4557|FL|NMLS|MBR|MBR4557
2185444,CLEAR CHOICE HOME LOANS LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5134
2185507,"YOUR HOME MORTGAGE 411, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4524|FL|NMLS|MBR|MBR4524
2185899,ORIGINPOINT LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2127|FL|NMLS|MLD|MLD2127
2185901,"WEST PARK MORTGAGE GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4418|FL|NMLS|MBR|MBR4418
2185928,NORTHEAST CORNER MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5145
2185932,PROGRESS HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6786|FL|NMLS|MBR|MBR6786
2185985,Y ALBA GROUP INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4504|FL|NMLS|MBR|MBR4504
2186020,SWIFT LOANS LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4889
2186048,M'POSSIBLE MORTGAGE GROUP LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5598
2186089,BLACK ROCK MTGE CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7869|FL|NMLS|MBR|MBR7869
2186348,GRANDEUR LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6048|FL|NMLS|MBR|MBR6048
2186494,ELITE PROCESSING TEAM LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5048|FL|NMLS|MBR|MBR5048
2186498,SHIVPARIVAR LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5993|FL|NMLS|MBR|MBR5993
2186916,"SALTWATER MORTGAGE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4547|FL|NMLS|MBR|MBR4547
2187017,"PERFECT HOME MORTGAGE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4458|FL|NMLS|MBR|MBR4458
2187094,CAPITAL CONSULTING FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4488|FL|NMLS|MBR|MBR4488
2187320,ONE PATH PROCESSING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5303
2187346,"CAPITAL PROPERTY LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4661|FL|NMLS|MBR|MBR4661
2187347,"BY DESIGN LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4569|FL|NMLS|MBR|MBR4569
2187401,"TMG MORTGAGES, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4517|FL|NMLS|MBR|MBR4517
2187418,SCOUT FINANCIAL GROUP INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4623|FL|NMLS|MBR|MBR4623
2187477,"MILLENIUM MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4502|FL|NMLS|MBR|MBR4502
218753,"PARLAY MORTGAGE & PROPERTY, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2004|FL|NMLS|MLD|MLD2004
2187991,ANDES MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6549|FL|NMLS|MBR|MBR6549
2188579,"RATE CAPITAL, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR6581
2189631,"SECURED AMERICAN LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4523|FL|NMLS|MBR|MBR4523
2189684,"KREDIUM, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5045|FL|NMLS|MBR|MBR5045
2189752,JPAL MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5858
2189776,"ZIPPY LOANS, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2394|FL|NMLS|MLS|MLD2394
2190047,HILLTOP FUNDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4770
2190247,LEVEL UP HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4484|FL|NMLS|MBR|MBR4484
2190487,HOME TOWN MORTGAGE LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6256|FL|NMLS|MBR|MBR6256
2190500,PARAGON INVESTMENT & MORTGAGE CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4529|FL|NMLS|MBR|MBR4529
2190506,"EZ MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5731|FL|NMLS|MBR|MBR5731
2190525,MMH CAPITAL LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4495
2190975,STELLAR MORTGAGE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2106|FL|NMLS|MLD|MLD2106
2190978,FJ FINANCIAL GROUP INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4697|FL|NMLS|MBR|MBR4697
2190990,LENDING BASE INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6356|FL|NMLS|MBR|MBR6356
2191014,THRIVE LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5343|FL|NMLS|MBR|MBR5343
2191137,EXCLUSIVE CAPITAL LENDING INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4590|FL|NMLS|MBR|MBR4590
2191148,"OCC LENDING, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR6031
2191187,HANCOCK PROCESSING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5969|FL|NMLS|MBR|MBR5969
2191638,"ZAHAVA, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6568|FL|NMLS|MBR|MBR6568
2191655,INDEPENDENT MORTGAGE BROKERS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6064|FL|NMLS|MBR|MBR6064
2192,DIAMOND FUNDING CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD281
2192097,"ZIPPY LOAN SERVICING, LLC",monthly_mld,FL|MONTHLY|MLD|MLD2393
2192243,NEW RATE LENDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4621
2192268,FUNDING AMERICA MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6171|FL|NMLS|MBR|MBR6171
2192316,"BEE MORTGAGE APP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4701|FL|NMLS|MBR|MBR4701
2192441,VESSEL MORTGAGE L.L.C.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5512|FL|NMLS|MBR|MBR5512
2192510,MORTGAGE PROCESSING CENTER INC,monthly_mbr,FL|MONTHLY|MBR|MBR5402
2192514,"TOBIN ADAMS MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5242|FL|NMLS|MBR|MBR5242
2193311,THE MARKETING FORCE INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4513|FL|NMLS|MBR|MBR4513
219650,"MORTGAGE FINANCIAL GROUP, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD28|FL|NMLS|MLD|MLD28
219655,"KRIEGER-PEARSON, DONNA MAY",monthly_mbr,FL|MONTHLY|MBR|MBR6240
219811,"SUNVEST MORTGAGE GROUP, LLC",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD53|FL|MONTHLY|MBR|MBR6070|FL|NMLS|MBR|MBR6070
219938,"BUD WEBER MORTGAGES, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3092|FL|NMLS|MBR|MBR3092
2200,"TRADEWINDS CAPITAL MORTGAGE, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8563|FL|NMLS|MBR|MBR8563
220081,GUIDANCE MORTGAGE LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2375|FL|NMLS|MLD|MLD2375
22011,SHADOWOOD MORTGAGE CORP,monthly_mbr,FL|MONTHLY|MBR|MBR1011
220376,"CROSSROADS FINANCIAL MORTGAGE, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4830
2211553,MONARCH REAL ESTATE SERVICES & MORTGAGE LOANS CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6767|FL|NMLS|MBR|MBR6767
2211654,GUIDED LENDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4644
2212,"FM HOME LOANS, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1059|FL|MONTHLY|MLD|MLD295|FL|NMLS|MLS|MLD1059
2213739,LIBERTY 1 MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR4625
221469,"RENAISSANCE LENDERS, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1976
2215900,CND MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5834|FL|NMLS|MBR|MBR5834
2216106,AMERICAN BANKERS MORTGAGE,monthly_mbr,FL|MONTHLY|MBR|MBR6412
221646,F&B ACQUISITION GROUP LLC,monthly_mld,FL|MONTHLY|MLD|MLD857
221656,"CAPITAL CONCEPTS, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4109
2216566,"ACTION MORTGAGE OF MICHIGAN, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR6831
2216568,MAJOR LEAGUE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4537|FL|NMLS|MBR|MBR4537
2216743,VIVA LENDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5168|FL|NMLS|MBR|MBR5168
2216798,"CAM MORTGAGE SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4654
2217330,STEP UP MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4706
221739,"TOWN & COUNTRY MORTGAGE SERVICES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7080|FL|NMLS|MBR|MBR7080
221768,METROPOLITAN HOME LOANS,monthly_mbr,FL|MONTHLY|MBR|MBR1145
2217890,EVERMORE LENDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5191
2218,"BLUE DOOR MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5691|FL|NMLS|MBR|MBR5691
2218321,CARE MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4794
2218377,MINT4MORE FINANCIAL SERVICES INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4550|FL|NMLS|MBR|MBR4550
2218380,"ANSON TECHNOLOGY, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4560
2218781,"MORTGAGE STANDARDS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5683
2219169,VISTA LENDING CORP,monthly_mbr,FL|MONTHLY|MBR|MBR4544
2219177,"FULL HOUSE LENDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4790
2219789,"NIDUS MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4594
2219899,PARTOVI FUNDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4799|FL|NMLS|MBR|MBR4799
2220134,UNITED MORTGAGE LENDING LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2303|FL|MONTHLY|MBR|MBR4724|FL|NMLS|MLD|MLD2303
2220719,JP MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR4645
2220747,LOANSHUB MORTGAGE AND FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4870|FL|NMLS|MBR|MBR4870
2221,"PACIFIC UNION FINANCIAL, LLC",monthly_mld,FL|MONTHLY|MLD|MLD723
2221114,NEW WINE HOMES & LOANS,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4530|FL|NMLS|MBR|MBR4530
2221525,"WHITE STONE MORTGAGE, L.L.C.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6761|FL|NMLS|MBR|MBR6761
2221613,OPTIONS HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5437|FL|NMLS|MBR|MBR5437
2221623,UMBRELLA INVESTMENTS INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7787|FL|NMLS|MBR|MBR7787
2221998,BAYSIDE FUNDING CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR4604
222264,HOMELIFE MORTGAGE,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1986|FL|NMLS|MBR|MBR1986
222269,SMART MORTGAGE CENTERS INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2455|FL|NMLS|MBR|MBR2455
2222903,ALLIED HOME CAPITAL LTD.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7425|FL|NMLS|MBR|MBR7425
2222977,"BLUE EAGLE MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4608|FL|NMLS|MBR|MBR4608
2223950,"KENNEDY MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4546
2224723,"NEWKEY LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4937|FL|NMLS|MBR|MBR4937
2225,ACCEPTANCE CAPITAL MORTGAGE CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD482
2225035,LEGATUM MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR6186
222524,"ENDEAVOR CAPITAL, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1459|FL|NMLS|MLD|MLD1459
222528,AMERICAN DREAM HOME MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR260
2225344,"HOME SOLUTIONS LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4954|FL|NMLS|MBR|MBR4954
2225383,"BLEND PROCESSING, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR5631
2225391,"HOME KAPITAL FINANCE, LLC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2196|FL|NMLS|MLS|MLD2196
2225429,GENX FUNDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4834|FL|NMLS|MBR|MBR4834
2225520,GOLD STAR FUNDING GROUP LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5028
2225878,"MORTGAGEUSA, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4974
222605,"AMERICAN FINANCIAL SOLUTIONS, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR2770
222624,GREAT AMERICAN CAPITAL CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR459|FL|NMLS|MBR|MBR459
2226474,"FERIA FINANCIAL, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4700|FL|NMLS|MBR|MBR4700
2226522,"MICHAEL JAKE DESTEFANO, PA",monthly_mbr,FL|MONTHLY|MBR|MBR4631
222655,"BANCOM FINANCIAL SERVICES, CORP.",monthly_mld,FL|MONTHLY|MLD|MLD465
222658,WHEELER MORTGAGE CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR137
222681,"SOVEREIGN MORTGAGE INVESTMENTS, INC.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD121|FL|MONTHLY|MBR|MBR1369|FL|NMLS|MBR|MBR1369
2226858,SCOPE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6058|FL|NMLS|MBR|MBR6058
2226891,"ACCUFUNDS FINANCIAL, LLC",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2675|FL|MONTHLY|MBR|MBR4836|FL|NMLS|MLD|MLD2675
2227,"SHAMROCK HOME LOANS, INC.",monthly_mld,FL|MONTHLY|MLD|MLD428
222730,"GENWAY HOME MORTGAGE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1173|FL|NMLS|MLS|MLD1173
2227922,GULFSIDE LENDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4712
2228335,LEND SUITE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4971
2228345,MOTIVATION FINANCIAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5084|FL|NMLS|MBR|MBR5084
2228492,"PREMIER MORTGAGE CENTRE,LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4680|FL|NMLS|MBR|MBR4680
222883,"CHRISTOPHER PAUL FINANCIAL, LLC",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD929|FL|MONTHLY|MBR|MBR41|FL|NMLS|MLD|MLD929
222891,"HOUSING PARTNERSHIP, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD264|FL|NMLS|MLS|MLD264
222893,PALM STATE MORTGAGE COMPANY,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD14|FL|MONTHLY|MBR|MBR1070
2228985,CAPSOL INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5622|FL|NMLS|MBR|MBR5622
2228988,SEB MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6401|FL|NMLS|MBR|MBR6401
2229,UNION HOME MORTGAGE CORP.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD391|FL|MONTHLY|MLD|MLD973|FL|NMLS|MLS|MLD973
2229224,INSTANT MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4786
2229412,"LEVEL HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4609|FL|NMLS|MBR|MBR4609
222982,"NEIGHBORHOOD LOANS, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1104|FL|MONTHLY|MLD|MLD1921|FL|NMLS|MLD|MLD1104|FL|NMLS|MLS|MLD1921
2229866,BANCOHIO MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4837|FL|NMLS|MBR|MBR4837
2229912,FIRST PRIORITY PROCESSING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4629|FL|NMLS|MBR|MBR4629
2230,DB PRIVATE WEALTH MORTGAGE LTD.,monthly_mld,FL|MONTHLY|MLD|MLD405
2230004,PRIDE LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6140|FL|NMLS|MBR|MBR6140
2230580,AMERICAN PREFERRED MORTGAGE CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4904|FL|NMLS|MBR|MBR4904
223104,ACE MORTGAGE LOAN CORPORATION,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1030|FL|MONTHLY|MLD|MLD341|FL|MONTHLY|MBR|MBR1171|FL|NMLS|MLD|MLD1030
223109,"CORNERSTONE MORTGAGE, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1190
2231399,PROSPERITY MORTGAGE LENDING INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4624|FL|NMLS|MBR|MBR4624
2232123,APEX HOME LENDING INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4721|FL|NMLS|MBR|MBR4721
2232161,SAWA CREDIT INC.,monthly_mld,FL|MONTHLY|MLD|MLD2259|FL|MONTHLY|MLD|MLD2262
2232431,"SUCCESS LENDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2161|FL|NMLS|MLD|MLD2161
2232609,"ZOOM LOANS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5268
2232647,"RATE SIMPLE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2267|FL|NMLS|MLD|MLD2267
223332,"KROBOTH & HELM MORTGAGE COMPANY, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR256
2233356,"SECURED TRANSACTIONS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4810|FL|NMLS|MBR|MBR4810
2233557,"WARDLEY LENDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4880
2233782,SM MORTGAGE SERVICES INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4657|FL|NMLS|MBR|MBR4657
22338,"AMERICANA MORTGAGE GROUP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR746|FL|NMLS|MBR|MBR746
2233973,TRIPLE A MORTGAGE LLC,monthly_mld,FL|MONTHLY|MLD|MLD2183
2234,"WELLS FARGO CLEARING SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR800
223401,FIRST CROWNE HOME MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR34|FL|NMLS|MBR|MBR34
2234020,PRIORITY PROCESSING MORTGAGE GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4637|FL|NMLS|MBR|MBR4637
2234027,MONETA MORTGAGE,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5822|FL|NMLS|MBR|MBR5822
2234263,BENWORTH CAPITAL PARTNERS PR LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2534|FL|NMLS|MLD|MLD2534
2234467,X2 MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5843|FL|NMLS|MBR|MBR5843
2234572,ORNATE INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7116|FL|NMLS|MBR|MBR7116
2234831,FOCI LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6458|FL|NMLS|MBR|MBR6458
2234833,"MORE HOUSE MORTGAGES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5361|FL|NMLS|MBR|MBR5361
2234889,"ATM MORTGAGE ADVISORS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5861
2234890,SOURCE CENTRAL INC.,monthly_mbr,FL|MONTHLY|MBR|MBR4865
2234915,"MORTGAGES FOR GOOD, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4749
2234948,MIAMI MORTGAGE GROUP INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4630|FL|NMLS|MBR|MBR4630
2235178,PREMIUM LOAN PROCESSING CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4681|FL|NMLS|MBR|MBR4681
2235811,"MINDSET HOME SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5052
2235818,BLAZE LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7455|FL|NMLS|MBR|MBR7455
2235848,MACARIA INC.,monthly_mbr,FL|MONTHLY|MBR|MBR5197
2235897,MORTGAGE PREFERRED PARTNERS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5465|FL|NMLS|MBR|MBR5465
2236,"GENEQUITY MORTGAGE, INC.",monthly_mld,FL|MONTHLY|MLD|MLD497
2236028,FUTUREMORTGAGE.COM LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4927|FL|MONTHLY|MBR|MBR8270|FL|NMLS|MBR|MBR8270
2236030,"BMA MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4693|FL|NMLS|MBR|MBR4693
